suburb,address,type,price,date_sold,zipcode,bedrooms,bathrooms,car_garage,sqft_living,year_built,latitude,longitude
Altona North,21 Hatherley Gr,h,450000.0,03/2017,3025.0,3.0,1.0,3.0,554.0,,-37.8449,144.85
Altona North,3/66 Marion St,t,252600.0,03/2017,3025.0,2.0,1.0,1.0,77.0,2009.0,-37.8351,144.8529
Altona North,153 Mills St,h,843000.0,03/2017,3025.0,3.0,1.0,3.0,655.0,,-37.8338,144.8562
Altona North,33 Carthy St,h,409800.0,06/2016,3025.0,3.0,1.0,2.0,534.0,1967.0,-37.8284,144.8355
Altona North,16 Harris St,h,373800.0,06/2016,3025.0,3.0,1.0,3.0,540.0,,-37.8267,144.8368
Altona North,1/5 Little St,h,432000.0,08/2016,3025.0,3.0,2.0,1.0,0.0,2012.0,-37.8379,144.8583
Altona North,58a Clematis Av,t,468000.0,05/2016,3025.0,,,,,,,
Altona North,1/77 Hansen St,u,432000.0,05/2016,3025.0,,,,,,,
Altona North,21 Joel Av,h,423000.0,05/2016,3025.0,,,,,,,
Altona North,1/95 Mills St,h,352800.0,05/2016,3025.0,3.0,1.0,1.0,328.0,1970.0,-37.838,144.8555
Altona North,2/5 Stapley Cr,h,432000.0,05/2016,3025.0,,,,,,,
Altona North,5 Binns St,h,426000.0,11/2016,3025.0,3.0,1.0,3.0,540.0,1960.0,-37.8294,144.8378
Altona North,2/9 First Av,h,330000.0,11/2016,3025.0,,,,,,,
Altona North,1/28 Irwin Av,u,384000.0,11/2016,3025.0,,,,,,,
Altona North,3/49 Misten Av,h,322500.0,11/2016,3025.0,,,,,,,
Altona North,25 Allan St,h,525000.0,10/2016,3025.0,3.0,1.0,4.0,559.0,1965.0,-37.8448,144.8529
Altona North,9 Fourth Av,h,480000.0,10/2016,3025.0,,,,,,,
Altona North,11a Edward Av,t,428100.0,09/2016,3025.0,,,,,,,
Altona North,21 Hatherley Gr,h,420000.0,12/2016,3025.0,3.0,1.0,3.0,554.0,,-37.8449,144.85
Altona North,1B Paproth Gr,h,330600.0,12/2016,3025.0,,,,,,,
Altona North,7 Seventh Av,h,411000.0,12/2016,3025.0,,,,,,,
Altona North,1/256 Mason St,t,384000.0,03/2017,3025.0,2.0,1.0,1.0,252.0,1965.0,-37.8397,144.8602
Altona North,21 Allan St,h,390000.0,06/2016,3025.0,4.0,1.0,4.0,558.0,,-37.8451,144.8529
Altona North,56a First Av,h,555000.0,11/2016,3025.0,,,,,,,
Altona North,85a First Av,t,402000.0,05/2016,3025.0,,,,,,,
Altona North,22 Joel Av,h,408000.0,05/2016,3025.0,,,,,,,
Altona North,11 Mahon Av,h,459000.0,05/2016,3025.0,,,,,,,
Altona North,2/36 May St,h,405000.0,05/2016,3025.0,3.0,2.0,2.0,171.0,2012.0,-37.8337,144.8554
Altona North,11 Beevers St,h,424800.0,10/2016,3025.0,3.0,1.0,2.0,585.0,1960.0,-37.8258,144.8523
Altona North,2/10 Cleghorn Av,t,393600.0,10/2016,3025.0,,,,,,,
Altona North,2 Edward Av,h,529800.0,10/2016,3025.0,,,,,,,
Altona North,10 Murphy St,h,579000.0,10/2016,3025.0,4.0,1.0,4.0,851.0,,-37.8345,144.8444
Altona North,128 Second Av,h,522000.0,10/2016,3025.0,,,,,,,
Altona North,5/24 Valerian Av,h,408600.0,10/2016,3025.0,,,,,,,
Altona North,2/31 Cooper Av,h,313500.0,07/2016,3025.0,,,,,,,
Altona North,9 Begonia Av,h,583200.0,09/2016,3025.0,,,,,,,
Altona North,1/36 Amaranth Av,t,354000.0,06/2016,3025.0,,,,,,,
Altona North,3/36 Amaranth Av,h,270000.0,06/2016,3025.0,,,,,,,
Altona North,61 Cooper Av,h,459000.0,06/2016,3025.0,,,,,,,
Altona North,10 Freemans St,h,450000.0,06/2016,3025.0,,,,,,,
Altona North,16 Beevers St,h,408000.0,11/2016,3025.0,3.0,1.0,3.0,551.0,,-37.8254,144.8514
Altona North,150A McIntosh Rd,t,306000.0,11/2016,3025.0,,,,,,,
Altona North,21 Neal Ct,h,462000.0,11/2016,3025.0,3.0,1.0,3.0,602.0,,-37.8327,144.8451
Altona North,31 Duosa Rd,h,553800.0,05/2016,3025.0,3.0,1.0,2.0,740.0,,-37.8269,144.8455
Altona North,252 Millers Rd,h,415800.0,05/2016,3025.0,4.0,2.0,4.0,315.0,2008.0,-37.8391,144.8467
Altona North,1/156 Chambers Rd,h,372000.0,08/2016,3025.0,5.0,2.0,2.0,276.0,2010.0,-37.8262,144.8443
Altona North,19 Cleghorn Av,h,480000.0,08/2016,3025.0,,,,,,,
Altona North,2 Gadsden St,h,437100.0,08/2016,3025.0,3.0,1.0,1.0,531.0,1960.0,-37.8277,144.8385
Altona North,24 Hansen St,h,558600.0,08/2016,3025.0,3.0,2.0,1.0,590.0,1950.0,-37.8382,144.8649
Altona North,4 Prismall St,h,592800.0,08/2016,3025.0,3.0,1.0,4.0,715.0,2008.0,-37.8423,144.8632
Altona North,1/21 Freemans Rd,h,354000.0,04/2016,3025.0,,,,,,,
Altona North,122 McIntosh Rd,h,354000.0,04/2016,3025.0,3.0,1.0,2.0,561.0,,-37.8444,144.8491
Altona North,35 May St,h,366000.0,09/2016,3025.0,2.0,1.0,2.0,691.0,,-37.834,144.8553
Altona North,6 Hill St,h,489000.0,02/2017,3025.0,3.0,2.0,3.0,555.0,1960.0,-37.8318,144.8388
Altona North,84 May St,h,582000.0,02/2017,3025.0,4.0,1.0,2.0,708.0,,-37.833,144.8494
Altona North,81 Fifth Av,h,504000.0,07/2016,3025.0,,,,,,,
Altona North,23 Huxtable Av,h,504000.0,07/2016,3025.0,,,,,,,
Altona North,155 Chambers Rd,h,456000.0,06/2016,3025.0,4.0,1.0,3.0,668.0,,-37.8262,144.8439
Altona North,61a First Av,h,511500.0,06/2016,3025.0,,,,,,,
Altona North,268d Mason St,t,508500.0,06/2016,3025.0,4.0,3.0,1.0,252.0,,-37.8393,144.8568
Altona North,5 Cresser St,h,720000.0,11/2016,3025.0,4.0,1.0,4.0,633.0,1960.0,-37.8375,144.8541
Altona North,1/33 Fifth Av,h,378000.0,11/2016,3025.0,,,,,,,
Altona North,107 McIntosh Rd,h,420000.0,11/2016,3025.0,3.0,1.0,1.0,557.0,,-37.8441,144.8505
Altona North,10 Knapp St,h,375000.0,05/2016,3025.0,3.0,1.0,1.0,536.0,,-37.8285,144.8351
Altona North,4/221 Blackshaws Rd,u,175200.0,08/2016,3025.0,2.0,1.0,1.0,153.0,1970.0,-37.8332,144.8649
Altona North,56a MacDonald Av,t,384000.0,08/2016,3025.0,,,,,,,
Altona North,126 Sixth Av,h,480000.0,07/2016,3025.0,,,,,,,
Armadale,8/19 Mercer Rd,u,359400.0,09/2016,3143.0,2.0,1.0,1.0,0.0,1964.0,-37.8543,145.0262
Armadale,1/42 Adelaide St,u,330000.0,12/2016,3143.0,2.0,1.0,0.0,861.0,,-37.8539,145.0284
Armadale,14/71 Denbigh Rd,u,597000.0,12/2016,3143.0,3.0,2.0,2.0,0.0,1998.0,-37.8552,145.016
Armadale,4/769 High St,t,723000.0,12/2016,3143.0,3.0,2.0,2.0,101.0,2000.0,-37.854,145.0135
Armadale,28 Lambeth Av,h,1605000.0,12/2016,3143.0,,,,,,,
Armadale,7 Llaneast St,h,1163400.0,12/2016,3143.0,3.0,2.0,2.0,296.0,1889.0,-37.8614,145.0274
Armadale,9/55 Northcote Rd,u,252900.0,12/2016,3143.0,1.0,1.0,0.0,0.0,,-37.853,145.0167
Armadale,1/7 Railway Av,u,351000.0,12/2016,3143.0,,,,,,,
Armadale,65 Barkly Av,h,1230000.0,03/2017,3143.0,,,,,,,
Armadale,28 Cambridge St,h,1122000.0,03/2017,3143.0,3.0,1.0,1.0,217.0,1888.0,-37.8592,145.0182
Armadale,3/16 Fulton St,u,406800.0,03/2017,3143.0,2.0,1.0,2.0,0.0,,-37.8538,145.0127
Armadale,3/20 Mercer Rd,t,1150800.0,03/2017,3143.0,3.0,2.0,2.0,0.0,1995.0,-37.8537,145.0267
Armadale,1/77 Wattletree Rd,u,396000.0,03/2017,3143.0,2.0,1.0,1.0,0.0,,-37.8619,145.0257
Armadale,12 Willis St,h,1230000.0,03/2017,3143.0,3.0,2.0,1.0,205.0,1910.0,-37.8574,145.0281
Armadale,8/71 Denbigh Rd,u,420000.0,06/2016,3143.0,2.0,1.0,2.0,0.0,,-37.8552,145.016
Armadale,11/17 Myamyn St,u,2175000.0,06/2016,3143.0,3.0,2.0,2.0,0.0,2006.0,-37.8555,145.0291
Armadale,526 Orrong Rd,h,1800000.0,06/2016,3143.0,4.0,2.0,2.0,1581.0,1934.0,-37.858,145.0111
Armadale,37 Barkly Av,h,1158000.0,08/2016,3143.0,,,,,,,
Armadale,553 Dandenong Rd,h,915000.0,05/2016,3143.0,8.0,2.0,2.0,693.0,,-37.8638,145.0229
Armadale,9/19 Mercer Rd,u,441000.0,05/2016,3143.0,3.0,2.0,1.0,2113.0,1970.0,-37.8543,145.0262
Armadale,6/26 Mercer Rd,u,495000.0,05/2016,3143.0,2.0,1.0,1.0,0.0,,-37.8528,145.0268
Armadale,538a Orrong Rd,t,951600.0,05/2016,3143.0,2.0,2.0,2.0,246.0,,-37.8566,145.0116
Armadale,18/41 Kooyong Rd,u,387000.0,10/2016,3143.0,3.0,1.0,1.0,0.0,1960.0,-37.8596,145.0198
Armadale,10 William St,h,861000.0,10/2016,3143.0,2.0,2.0,1.0,144.0,1900.0,-37.8564,145.0228
Armadale,15/405 Dandenong Rd,u,168000.0,09/2016,3143.0,1.0,1.0,1.0,0.0,1975.0,-37.8619,145.0185
Armadale,1/2 Armadale St,u,240000.0,12/2016,3143.0,1.0,1.0,1.0,0.0,,-37.8605,145.0185
Armadale,4/20 Mercer Rd,h,1068000.0,12/2016,3143.0,2.0,2.0,2.0,0.0,,-37.8537,145.0267
Armadale,8/58 Sutherland Rd,u,355500.0,12/2016,3143.0,2.0,1.0,1.0,0.0,1970.0,-37.8574,145.0174
Armadale,40 New St,h,726000.0,11/2016,3143.0,2.0,1.0,0.0,249.0,1910.0,-37.8543,145.016
Armadale,35 Northcote Rd,h,1680600.0,11/2016,3143.0,4.0,2.0,2.0,624.0,1900.0,-37.8536,145.0173
Armadale,7/53 Wattletree Rd,u,234000.0,05/2016,3143.0,1.0,1.0,0.0,881.0,,-37.8614,145.0222
Armadale,791 High St,h,1080000.0,10/2016,3143.0,3.0,2.0,2.0,405.0,1910.0,-37.8545,145.0145
Armadale,25 Llaneast St,h,1320000.0,10/2016,3143.0,4.0,1.0,2.0,495.0,1900.0,-37.8613,145.0264
Armadale,8/569 Orrong Rd,u,194400.0,04/2016,3143.0,1.0,1.0,1.0,0.0,,-37.8537,145.0114
Armadale,367 Dandenong Rd,h,3315000.0,09/2016,3143.0,5.0,3.0,4.0,1491.0,1935.0,-37.8602,145.013
Armadale,34a Rose St,h,675000.0,09/2016,3143.0,3.0,1.0,2.0,169.0,,-37.851,145.0161
Armadale,42 Rose St,h,1350000.0,09/2016,3143.0,3.0,3.0,1.0,301.0,,-37.8511,145.0167
Armadale,12 Auburn Gr,h,1416000.0,03/2017,3143.0,3.0,2.0,0.0,336.0,,-37.8558,145.015
Armadale,31 Hume St,h,1140000.0,03/2017,3143.0,2.0,2.0,0.0,207.0,,-37.8571,145.0224
Armadale,10/581 Orrong Rd,u,264000.0,03/2017,3143.0,1.0,1.0,1.0,0.0,1970.0,-37.8531,145.0115
Armadale,7/579 Dandenong Rd,u,294000.0,06/2016,3143.0,2.0,1.0,1.0,0.0,1966.0,-37.8646,145.0247
Armadale,19 Glassford St,h,1419000.0,06/2016,3143.0,3.0,2.0,1.0,316.0,,-37.8521,145.019
Armadale,14 New St,h,780000.0,06/2016,3143.0,2.0,1.0,2.0,212.0,1900.0,-37.8542,145.0149
Armadale,7/501 Orrong Rd,u,439200.0,06/2016,3143.0,3.0,2.0,2.0,0.0,,-37.8597,145.0104
Armadale,6/51 Armadale St,u,422400.0,11/2016,3143.0,2.0,1.0,1.0,0.0,1969.0,-37.8573,145.0186
Armadale,12/41 Kooyong Rd,u,372000.0,11/2016,3143.0,3.0,1.0,1.0,0.0,1970.0,-37.8596,145.0198
Armadale,63 Denbigh Rd,h,1140000.0,05/2016,3143.0,3.0,1.0,2.0,328.0,1900.0,-37.8559,145.0158
Armadale,13/56 Sutherland Rd,u,189000.0,08/2016,3143.0,1.0,1.0,1.0,0.0,,-37.8575,145.0174
Armadale,48 Barkly Av,h,1195200.0,04/2016,3143.0,,,,,,,
Armadale,7/22 Derby St,u,270000.0,09/2016,3143.0,1.0,1.0,1.0,0.0,,-37.8509,145.0203
Armadale,10/51 Armadale St,u,426000.0,02/2017,3143.0,2.0,1.0,1.0,2471.0,1970.0,-37.8573,145.0186
Armadale,2/377 Dandenong Rd,u,523200.0,02/2017,3143.0,2.0,1.0,1.0,1194.0,1953.0,-37.8604,145.0147
Armadale,1/14 Denbigh Rd,u,358800.0,02/2017,3143.0,2.0,1.0,1.0,0.0,1970.0,-37.8593,145.0156
Armadale,75 Sutherland Rd,h,771000.0,02/2017,3143.0,3.0,1.0,2.0,186.0,1920.0,-37.8554,145.0173
Armadale,61 Union St,h,2196000.0,02/2017,3143.0,4.0,3.0,2.0,421.0,,-37.8593,145.0275
Armadale,1/403 Dandenong Rd,u,312000.0,06/2016,3143.0,1.0,1.0,1.0,0.0,1970.0,-37.8618,145.0183
Armadale,7 Lambeth Av,h,1656000.0,06/2016,3143.0,,,,,,,
Armadale,10/507 Dandenong Rd,u,414000.0,11/2016,3143.0,,,,,,,
Armadale,44 Denbigh Rd,h,2175000.0,11/2016,3143.0,4.0,1.0,2.0,709.0,1900.0,-37.8574,145.016
Armadale,44 Hampden Rd,h,2520000.0,11/2016,3143.0,4.0,3.0,3.0,563.0,2000.0,-37.8582,145.0138
Armadale,3/769 High St,t,660600.0,11/2016,3143.0,3.0,1.0,2.0,103.0,2000.0,-37.8542,145.0135
Armadale,4 Mercer Rd,h,2107500.0,11/2016,3143.0,3.0,2.0,2.0,617.0,1998.0,-37.8557,145.0264
Armadale,17 Kooyong Rd,h,1200000.0,05/2016,3143.0,4.0,3.0,4.0,544.0,,-37.8611,145.0195
Armadale,1/31 Mercer Rd,u,521400.0,05/2016,3143.0,2.0,1.0,1.0,0.0,1940.0,-37.853,145.0264
Armadale,8/507 Dandenong Rd,u,346200.0,08/2016,3143.0,,,,,,,
Armadale,37 Lambeth Av,h,1719000.0,08/2016,3143.0,,,,,,,
Armadale,16 Llaneast St,h,1686000.0,08/2016,3143.0,5.0,2.0,2.0,617.0,,-37.8611,145.0271
Armadale,2/532 Orrong Rd,u,339000.0,08/2016,3143.0,3.0,1.0,1.0,0.0,,-37.8573,145.0112
Armadale,5/555 Orrong Rd,u,340200.0,08/2016,3143.0,1.0,1.0,1.0,0.0,2013.0,-37.8549,145.0113
Armadale,3/50 Denbigh Rd,u,327600.0,07/2016,3143.0,2.0,0.0,0.0,0.0,,-37.8568,145.0161
Armadale,7/844 Malvern Rd,u,282900.0,07/2016,3143.0,2.0,1.0,1.0,0.0,1980.0,-37.8503,145.0185
Ascot Vale,2/43 Roxburgh St,u,273000.0,09/2016,3032.0,3.0,1.0,2.0,0.0,,-37.7756,144.9165
Ascot Vale,30 Rothwell St,h,564000.0,12/2016,3032.0,3.0,1.0,2.0,298.0,1920.0,-37.7777,144.9195
Ascot Vale,9/5 Rothwell St,u,280200.0,12/2016,3032.0,2.0,1.0,1.0,0.0,1980.0,-37.7761,144.9201
Ascot Vale,42 Archer Av,h,537000.0,02/2016,3032.0,,,,,,,
Ascot Vale,7 Francis St,h,828000.0,03/2017,3032.0,3.0,2.0,2.0,277.0,1910.0,-37.7777,144.9221
Ascot Vale,2/21 Harold St,u,294000.0,03/2017,3032.0,2.0,1.0,1.0,423.0,1970.0,-37.7736,144.9015
Ascot Vale,44 The Parade,h,1110000.0,03/2017,3032.0,4.0,3.0,1.0,478.0,1900.0,-37.7729,144.9179
Ascot Vale,97 Walter St,h,770400.0,03/2017,3032.0,3.0,1.0,2.0,623.0,1938.0,-37.7758,144.9089
Ascot Vale,98 Epsom Rd,h,582600.0,06/2016,3032.0,3.0,2.0,2.0,285.0,1900.0,-37.775,144.9091
Ascot Vale,8 Geddes St,h,426000.0,06/2016,3032.0,2.0,1.0,1.0,214.0,1890.0,-37.7776,144.9142
Ascot Vale,75 Maribyrnong Rd,h,1455000.0,06/2016,3032.0,6.0,3.0,2.0,1014.0,1887.0,-37.7721,144.9184
Ascot Vale,119 Roseberry St,h,450000.0,06/2016,3032.0,2.0,1.0,1.0,226.0,1920.0,-37.7745,144.9093
Ascot Vale,25 Station Av,h,504000.0,06/2016,3032.0,,,,,,,
Ascot Vale,10 Fenton St,h,631800.0,08/2016,3032.0,2.0,1.0,1.0,269.0,1900.0,-37.7748,144.929
Ascot Vale,10 McCully St,h,826200.0,08/2016,3032.0,3.0,1.0,1.0,417.0,1900.0,-37.7756,144.9208
Ascot Vale,120 Epsom Rd,h,582000.0,05/2016,3032.0,3.0,1.0,2.0,350.0,1904.0,-37.7759,144.91
Ascot Vale,47 Hurtle St,h,564000.0,05/2016,3032.0,2.0,1.0,1.0,330.0,,-37.773,144.9049
Ascot Vale,63 Kent St,h,450600.0,05/2016,3032.0,2.0,1.0,1.0,118.0,1890.0,-37.7807,144.9288
Ascot Vale,4 The Parade,h,570000.0,05/2016,3032.0,2.0,1.0,1.0,173.0,1900.0,-37.7731,144.9206
Ascot Vale,1/17 Epsom Rd,u,411000.0,11/2016,3032.0,2.0,1.0,2.0,228.0,1995.0,-37.7718,144.9066
Ascot Vale,41 Monash St,h,738000.0,10/2016,3032.0,4.0,1.0,2.0,594.0,1960.0,-37.7819,144.9064
Ascot Vale,2/78 Ormond Rd,h,381900.0,10/2016,3032.0,2.0,1.0,1.0,0.0,,-37.7738,144.9345
Ascot Vale,83 Roseberry St,h,546000.0,10/2016,3032.0,3.0,1.0,0.0,317.0,,-37.7746,144.9112
Ascot Vale,7a Station Av,h,523500.0,10/2016,3032.0,,,,,,,
Ascot Vale,51 Francis St,h,462000.0,09/2016,3032.0,2.0,1.0,1.0,226.0,1900.0,-37.7774,144.9186
Ascot Vale,5/39 Sandown Rd,t,294000.0,09/2016,3032.0,,,,,,,
Ascot Vale,33 Dalgety Dr,h,576000.0,12/2016,3032.0,3.0,2.0,2.0,229.0,2011.0,-37.7778,144.9065
Ascot Vale,12 Mirams St,h,534000.0,12/2016,3032.0,4.0,1.0,1.0,300.0,1890.0,-37.7766,144.9143
Ascot Vale,2 The Parade,h,579000.0,12/2016,3032.0,2.0,1.0,1.0,170.0,,-37.7732,144.9206
Ascot Vale,17 Aspect Av,h,720000.0,02/2017,3032.0,,,,,,,
Ascot Vale,78 The Parade,h,864000.0,02/2017,3032.0,3.0,1.0,1.0,487.0,1900.0,-37.7725,144.9146
Ascot Vale,11 Ascot St,h,573000.0,03/2017,3032.0,2.0,1.0,0.0,255.0,,-37.7825,144.9208
Ascot Vale,24/54 Epsom Rd,u,270000.0,11/2016,3032.0,2.0,1.0,1.0,0.0,2010.0,-37.7731,144.9074
Ascot Vale,2 Farncomb St,h,480600.0,11/2016,3032.0,3.0,1.0,2.0,431.0,1950.0,-37.781,144.9207
Ascot Vale,6 Leonard Cr,h,462000.0,11/2016,3032.0,,,,,,,
Ascot Vale,26 Newsom St,h,600000.0,11/2016,3032.0,3.0,2.0,2.0,440.0,1955.0,-37.7746,144.9031
Ascot Vale,8 Pentland St,h,861000.0,11/2016,3032.0,3.0,2.0,2.0,532.0,1950.0,-37.7737,144.904
Ascot Vale,8/129 The Parade,u,234000.0,11/2016,3032.0,1.0,1.0,1.0,0.0,1972.0,-37.7723,144.9094
Ascot Vale,52 Monash St,h,855000.0,08/2016,3032.0,3.0,2.0,2.0,495.0,1920.0,-37.7821,144.9055
Ascot Vale,32 Myross Av,h,555000.0,08/2016,3032.0,,,,,,,
Ascot Vale,58 Fenton St,h,804000.0,05/2016,3032.0,3.0,2.0,2.0,683.0,1978.0,-37.775,144.932
Ascot Vale,70 Munro St,h,573000.0,05/2016,3032.0,3.0,1.0,1.0,263.0,1910.0,-37.7753,144.9116
Ascot Vale,1 Nairn Av,h,645000.0,05/2016,3032.0,,,,,,,
Ascot Vale,125 Epsom Rd,h,660000.0,10/2016,3032.0,4.0,2.0,5.0,559.0,1920.0,-37.7791,144.9136
Ascot Vale,33 Hockey La,h,753000.0,10/2016,3032.0,3.0,2.0,2.0,308.0,,-37.7759,144.9338
Ascot Vale,55 Hunt Cr,h,889800.0,10/2016,3032.0,,,,,,,
Ascot Vale,3/28 Ormond Rd,u,259200.0,10/2016,3032.0,2.0,1.0,1.0,0.0,1978.0,-37.773,144.9303
Ascot Vale,7 Angler Pde,h,984000.0,04/2016,3032.0,4.0,3.0,2.0,562.0,1890.0,-37.782,144.903
Ascot Vale,26 Ayr St,h,858000.0,04/2016,3032.0,4.0,2.0,1.0,461.0,1900.0,-37.78,144.9295
Ascot Vale,2/127 Epsom Rd,u,366000.0,04/2016,3032.0,2.0,1.0,1.0,301.0,1995.0,-37.7791,144.914
Ascot Vale,57 The Parade,h,564000.0,04/2016,3032.0,3.0,3.0,1.0,491.0,1950.0,-37.7727,144.9136
Ascot Vale,62 Mirams St,h,534000.0,07/2016,3032.0,3.0,1.0,1.0,242.0,1920.0,-37.7765,144.9114
Ascot Vale,4 Morphett Av,h,903000.0,07/2016,3032.0,,,,,,,
Ascot Vale,67 Hurtle St,h,708000.0,09/2016,3032.0,3.0,2.0,2.0,617.0,1930.0,-37.7742,144.906
Ascot Vale,95 Walter St,h,888000.0,09/2016,3032.0,4.0,2.0,2.0,597.0,1939.0,-37.7757,144.9088
Ascot Vale,15 Bayview Tce,h,690000.0,03/2017,3032.0,2.0,1.0,1.0,387.0,,-37.7734,144.9191
Ascot Vale,57 Monash St,h,810000.0,03/2017,3032.0,3.0,1.0,3.0,575.0,,-37.7828,144.9049
Ascot Vale,54 South St,h,1143000.0,03/2017,3032.0,5.0,2.0,2.0,521.0,,-37.7778,144.9261
Ascot Vale,3/8 Walter St,t,519000.0,03/2017,3032.0,2.0,2.0,1.0,146.0,2015.0,-37.7713,144.9038
Ascot Vale,2/225 Maribyrnong Rd,t,423000.0,06/2016,3032.0,2.0,2.0,1.0,113.0,1998.0,-37.7712,144.9088
Ascot Vale,12/9 Milton St,u,265200.0,06/2016,3032.0,2.0,1.0,1.0,0.0,1975.0,-37.7733,144.9219
Ascot Vale,107/8 Burrowes St,u,324000.0,11/2016,3032.0,2.0,2.0,1.0,0.0,,-37.7786,144.9141
Ascot Vale,21A Geddes St,h,622500.0,11/2016,3032.0,3.0,1.0,2.0,506.0,1920.0,-37.7779,144.9133
Ascot Vale,1/20 Newsom St,t,630000.0,11/2016,3032.0,3.0,2.0,2.0,318.0,2013.0,-37.7744,144.9035
Ascot Vale,4/27 Roseberry St,u,264000.0,11/2016,3032.0,2.0,1.0,1.0,0.0,1970.0,-37.7749,144.9137
Ascot Vale,126 The Parade,h,606000.0,11/2016,3032.0,2.0,1.0,1.0,325.0,,-37.7722,144.9117
Ascot Vale,43 Bloomfield Rd,h,858000.0,05/2016,3032.0,4.0,2.0,0.0,418.0,1900.0,-37.7766,144.9187
Ascot Vale,6/17 Geddes St,u,342000.0,05/2016,3032.0,2.0,1.0,1.0,0.0,,-37.7779,144.9137
Ascot Vale,1/60 The Parade,u,414000.0,05/2016,3032.0,2.0,1.0,1.0,0.0,,-37.7728,144.9169
Ascot Vale,3 Aspect Av,h,642000.0,08/2016,3032.0,,,,,,,
Ascot Vale,45 Bloomfield Rd,h,774600.0,04/2016,3032.0,3.0,1.0,2.0,414.0,,-37.7766,144.9185
Ascot Vale,21 Middle St,h,678000.0,04/2016,3032.0,3.0,2.0,1.0,272.0,1900.0,-37.7774,144.928
Ascot Vale,78 Francis St,h,681000.0,09/2016,3032.0,3.0,1.0,1.0,296.0,1910.0,-37.777,144.9176
Ascot Vale,25 Geddes St,h,570000.0,09/2016,3032.0,4.0,2.0,1.0,298.0,1920.0,-37.7778,144.9131
Ascot Vale,106/246 Union Rd,u,474000.0,09/2016,3032.0,3.0,2.0,1.0,0.0,,-37.7722,144.9163
Ascot Vale,18/54 Epsom Rd,u,234000.0,02/2017,3032.0,2.0,1.0,1.0,1957.0,2012.0,-37.7731,144.9074
Ascot Vale,15 Mirams St,h,807000.0,02/2017,3032.0,4.0,1.0,1.0,552.0,1920.0,-37.7769,144.9138
Ascot Vale,6/37 Myrnong Cr,u,177600.0,02/2017,3032.0,,,,,,,
Ascot Vale,44 Walter St,h,828900.0,02/2017,3032.0,3.0,2.0,2.0,416.0,1900.0,-37.7727,144.9055
Ascot Vale,25 Dalgety Dr,h,564000.0,07/2016,3032.0,3.0,2.0,2.0,285.0,2011.0,-37.7778,144.9061
Ascot Vale,7 Dalgety Dr,h,597000.0,07/2016,3032.0,3.0,2.0,1.0,314.0,2010.0,-37.7778,144.9042
Ascot Vale,37 Epsom Rd,h,630000.0,07/2016,3032.0,3.0,1.0,3.0,536.0,,-37.7728,144.9076
Ascot Vale,6 Waller Ct,h,471600.0,07/2016,3032.0,3.0,2.0,1.0,576.0,1940.0,-37.7816,144.9217
Ascot Vale,17 Ascot St,h,423000.0,06/2016,3032.0,2.0,1.0,3.0,252.0,1910.0,-37.7825,144.9206
Ascot Vale,19 Dunlop Av,h,396000.0,06/2016,3032.0,,,,,,,
Ascot Vale,73 Kent St,h,456000.0,06/2016,3032.0,2.0,1.0,1.0,124.0,1900.0,-37.7807,144.9285
Ascot Vale,9/129 The Parade,u,292500.0,06/2016,3032.0,3.0,1.0,3.0,0.0,1972.0,-37.7723,144.9094
Ascot Vale,20 Charles St,h,675000.0,11/2016,3032.0,,,,,,-37.7783,144.91
Ascot Vale,1 East St,t,600000.0,11/2016,3032.0,3.0,2.0,2.0,200.0,2003.0,-37.7766,144.9277
Ascot Vale,32 Geddes St,h,666000.0,11/2016,3032.0,4.0,2.0,1.0,349.0,1920.0,-37.7775,144.913
Ascot Vale,30 Mirams St,h,780000.0,11/2016,3032.0,4.0,1.0,4.0,664.0,,-37.7765,144.9132
Ascot Vale,43 Mirams St,h,636000.0,11/2016,3032.0,3.0,1.0,1.0,555.0,,-37.7767,144.9125
Ascot Vale,45 Mirams St,h,846000.0,11/2016,3032.0,3.0,2.0,2.0,459.0,,-37.7767,144.9124
Ascot Vale,1 Bloomfield Rd,h,783000.0,05/2016,3032.0,2.0,1.0,1.0,278.0,1900.0,-37.7768,144.9223
Ascot Vale,26 Milton St,h,559500.0,05/2016,3032.0,3.0,2.0,1.0,254.0,,-37.7738,144.9215
Ascot Vale,10 Ayr St,h,579000.0,08/2016,3032.0,3.0,1.0,0.0,216.0,,-37.7792,144.9297
Ascot Vale,58 Bloomfield Rd,h,729000.0,08/2016,3032.0,3.0,1.0,1.0,452.0,1960.0,-37.7762,144.9174
Ascot Vale,1/91 Epsom Rd,u,327000.0,08/2016,3032.0,2.0,1.0,2.0,194.0,1900.0,-37.7772,144.9118
Ascot Vale,1 Myross Av,h,1080000.0,08/2016,3032.0,,,,,,,
Ascot Vale,4/33 Sandown Rd,t,504000.0,08/2016,3032.0,,,,,,,
Ascot Vale,5 Doncaster St,h,1023000.0,07/2016,3032.0,4.0,2.0,4.0,598.0,2012.0,-37.7774,144.9104
Ascot Vale,6 McCully St,h,582000.0,07/2016,3032.0,2.0,1.0,1.0,194.0,,-37.7756,144.921
Ascot Vale,75 Munro St,h,555000.0,07/2016,3032.0,2.0,1.0,1.0,407.0,,-37.7756,144.9105
Ashburton,61 Dent St,h,1590000.0,09/2016,3147.0,4.0,3.0,2.0,753.0,2015.0,-37.8669,145.0767
